content,date,lang,is_retweet
This is the real story. Thank you Jim! https://t.co/VqJrsUJdiX,2019-10-17 11:54:12,en,False
Washington Democrats have been engaged in a three-year-long impeachment parade in search of a rationale. Prominent House Democrats were promising impeachment at the very beginning of this presidency. Fairness and due process are not their objectives here.,2019-10-17 04:41:30,en,True
"Already, House Democrats’ impeachment “inquiry” is violating norms and precedent. They are denying Republicans and President Trump the same rights that Democrats and President Clinton received during those impeachment proceedings.",2019-10-17 04:41:26,en,True
"Speaker Pelosi is still blocking the USMCA, a major trade deal that would create 176,000 new American jobs. Senate Democrats have filibustered defense funding and blocked a pay raise for our troops.

Democrats' impeachment obsession is blocking urgent work for American families.",2019-10-17 04:41:22,en,True
"I am the only person who can fight for the safety of our troops &amp; bring them home from the ridiculous &amp; costly Endless Wars, and be scorned. Democrats always liked that position, until I took it. Democrats always liked Walls, until I built them. Do you see what’s happening here?",2019-10-17 04:39:26,en,False
"“About 500,000 human beings were killed in Syria while Barack Obama was president &amp; leading for a “political settlement” to that civil war. Media has been more outraged in the last 72 hours over our Syria policy than they were at any point during 7 years of slaughter.” BuckSexton",2019-10-17 04:29:31,en,False
"Congress never voted to send troops to Syria, but in five minutes we will be voting on a resolution that disapproves of Trump removing them. We should have never gone to Syria.  We should leave Syria.  I’m voting no on this resolution.",2019-10-17 04:14:08,en,True
"People all across the country should be alarmed.

Pelosi and Schiff are trying to impeach @realDonaldTrump behind closed doors. They're excluding the public, the press, and even Members of Congress from this process.

What are they trying to hide? https://t.co/dCp2yaecj1",2019-10-17 04:12:20,en,True
https://t.co/ZtCSrCqJcN,2019-10-17 02:26:47,und,False
"Hope all House Republicans, and honest House Democrats, will vote to CENSURE Rep. Adam Schiff tomorrow for his brazen and unlawful act of fabricating (making up) a totally phony conversation with the Ukraine President and U.S. President, me. Most have never seen such a thing!",2019-10-17 01:14:36,en,False
"Years of BAD GOVERNMENT, such a sorry thing to see! https://t.co/H1r2Be2YS6",2019-10-17 01:11:05,en,False
"“What has happened here with the Anthony Wiener laptop, the Server, all of the Emails between Huma Abedin and Hillary Clinton, the deleted Clinton Emails - what is going on?” @LouDobbs  Joe D &amp; Victoria T!",2019-10-17 00:58:22,en,False
"THANK YOU you Dallas, Texas. See you tomorrow night at the American Airlines Center! #TRUMP2020 https://t.co/fbtzlbroQi",2019-10-17 00:44:39,en,False
"“This President is the most patriotic President I’ve seen in many years. He is going to do what is good for Americans.”  Congressman Brian Babin, Texas. Thank you Brian!",2019-10-17 00:12:38,en,False
"Nancy Pelosi needs help fast! There is either something wrong with her “upstairs,” or she just plain doesn’t like our great Country. She had a total meltdown in the White House today. It was very sad to watch. Pray for her, she is a very sick person!",2019-10-17 00:00:40,en,False
"95% Approval Rating in the Republican Party. Thank you! Just won two Congressional Seats in North Carolina,  &amp; a Governors runoff in Louisiana, which Republicans should now win! Because of Impeachment Fraud, we will easily take back the House, add in the Senate, &amp; again win Pres!",2019-10-16 23:35:47,en,True
"The Do Nothing Democrats, Pelosi and Schumer stormed out of the Cabinet Room! https://t.co/hmP4FNhemv",2019-10-16 22:42:40,en,False
Nervous Nancy's unhinged meltdown! https://t.co/RDeUI7sfe7,2019-10-16 22:29:35,en,False
Do you think they like me? https://t.co/TDmUnJ8HtF,2019-10-16 22:21:51,en,False
".@realDonaldTrump was measured &amp; decisive today. @SpeakerPelosi walking out was baffling but not surprising w NO intention of participating in a mtg on nat’l security. Dem “leadership” chose to storm out &amp; whine to cameras, everyone else stayed to work on behalf of our country.",2019-10-16 22:21:24,en,True
"I’m fighting for the American people, but the Democrats’ sole focus is fighting against ME with their fraudulent Witch Hunt. Go to https://t.co/Dt42WogFxM and tell Democrats in Congress that Enough is Enough!",2019-10-16 22:19:13,en,False
FAKE NEWS! https://t.co/ta8ii8yetP,2019-10-16 21:17:07,en,False
"THANK YOU, WORKING HARD! https://t.co/sNUppjB4Xm",2019-10-16 21:08:16,en,False
https://t.co/O8E3i8kJwS,2019-10-16 19:33:24,und,False
"Guatemala, Honduras &amp; El Salvador have all signed historic Asylum Cooperation Agreements and are working to end the scourge of human smuggling. To further accelerate this progress, the U.S. will shortly be approving targeted assistance in the areas of law enforcement &amp; security.",2019-10-16 18:44:06,en,False
"Senator Rand Paul just wrote a great book, “The Case Against Socialism” which is now out. Highly recommended – as America was founded on LIBERTY &amp; INDEPENDENCE – not government coercion, domination &amp; control. We were born free, and will stay free, as long as I am your President!",2019-10-16 18:05:43,en,False
"Republicans are totally deprived of their rights in this Impeachment Witch Hunt. No lawyers, no questions, no transparency! The good news is that the Radical Left Dems have No Case. It is all based on their Fraud and Fabrication!",2019-10-16 11:46:25,en,False
"Our record Economy would CRASH, just like in 1929, if any of those clowns became President!",2019-10-16 11:29:50,en,False
"95% Approval Rating in the Republican Party. Thank you! Just won two Congressional Seats in North Carolina,  &amp; a Governors runoff in Louisiana, which Republicans should now win! Because of Impeachment Fraud, we will easily take back the House, add in the Senate, &amp; again win Pres!",2019-10-16 11:25:52,en,False
“What is happening to President Trump with Impeachment is a Constitutional Travesty.” @GrahamLedger  The likes of which we have never seen before. It is Adam Schiff and Nancy Pelosi who should be impeached for fraud!,2019-10-16 11:14:11,en,False
You would think there is NO WAY that any of the Democrat Candidates that we witnessed last night could possibly become President of the United States. Now you see why they have no choice but to push a totally illegal &amp; absurd Impeachment of one of the most successful Presidents!,2019-10-16 11:10:02,en,False
We now have the greatest Economy in history! https://t.co/8fLOejOpxH,2019-10-16 03:22:00,en,False
A great group of Champions! https://t.co/A2ux83427l,2019-10-16 03:16:57,en,False
Looks good to me! https://t.co/3aHn7y3ZxI,2019-10-16 03:15:40,en,False
"Just out: MEDIAN HOUSEHOLD INCOME IS AT THE HIGHEST POINT EVER, EVER, EVER! How about saying it this way, IN THE HISTORY OF OUR COUNTRY! Also, MORE PEOPLE WORKING TODAY IN THE USA THAN AT ANY TIME IN HISTORY! Tough numbers for the Radical Left Democrats to beat! Impeach the Pres.",2019-10-16 03:09:44,en,True
"Democrats are allowing no transparency at the Witch Hunt hearings. If Republicans ever did this they would be excoriated by the Fake News. Let the facts come out from the charade of people, most of whom I do not know, they are interviewing for 9 hours each, not selective leaks.",2019-10-16 03:09:36,en,True
"As Hispanic Heritage Month wraps up, please see my interview with ⁦@LaraLeaTrump⁩ about the #TrumpBoom and the benefits for Latino citizens... https://t.co/HH1mimkGCQ",2019-10-16 03:08:40,en,True
Great new book just released by ⁦@RandPaul⁩. The Case Against Socialism - Rand Paul - Hardcover. Pick up your copy today.   https://t.co/eRmtS29n9r,2019-10-16 03:07:30,en,True
".... It also brings Shifty’s fraudulent MADE UP CALL, which he read to the United States Congress pretending it to be the words of President Trump, which they were not! Nancy Pelosi is involved in this fraud in that she confirmed his fraudulent words on @GMA, and much more!",2019-10-16 02:21:54,en,False
"Shifty Adam Schiff wants to rest his entire case on a Whistleblower who he now says can’t testify, &amp; the reason he can’t testify is that he is afraid to do so because his account of the Presidential telephone call is a fraud &amp; totally different from the actual transcribed call...",2019-10-16 02:21:54,en,False
https://t.co/Kj1LtwYSXa https://t.co/YgXImlvOYd,2019-10-15 22:34:18,und,False
"The @StLouisBlues amazing comeback reminds us to never give up – and never lose faith. When you work hard, support each other, believe in yourself, and give it everything you’ve got, victory is always within reach! #STLBlues https://t.co/QeF54kqUak",2019-10-15 20:05:12,en,False
"Congratulations @StLouisBlues! 
https://t.co/WjlWYFuiE6",2019-10-15 19:58:53,en,False
"Now that we have found out that @CNN is a virtual fraud, rumor has it that Jeff Zucker will be resigining momentarily?",2019-10-15 18:04:56,en,False
"Join me in Dallas, Texas this Thursday (October 17th) at the American Airlines Center! #KAG2020

Tickets: https://t.co/DBmvgoQSTX https://t.co/cIuZfcj5EI",2019-10-15 16:41:36,en,False
....He loves our Military and supports our Vets! Get out and Vote for Tate Reeves on November 5th. He has my Complete and Total Endorsement!,2019-10-15 15:57:15,en,False
"Mississippi, there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee, @TateReeves. Tate is strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",2019-10-15 15:57:15,en,False
"Just out: MEDIAN HOUSEHOLD INCOME IS AT THE HIGHEST POINT EVER, EVER, EVER! How about saying it this way, IN THE HISTORY OF OUR COUNTRY! Also, MORE PEOPLE WORKING TODAY IN THE USA THAN AT ANY TIME IN HISTORY! Tough numbers for the Radical Left Democrats to beat! Impeach the Pres.",2019-10-15 15:32:05,en,False
"Governor @MattBevin has done a wonderful job for the people of Kentucky! He continues to protect your very important Second Amendment. Matt is Strong on Crime and the Border, he Loves our Great Vets and Military. Matt has my Complete and Total Endorsement, and always has!",2019-10-15 15:30:39,en,False
"Hunter Biden was really bad on @GMA. Now Sleepy Joe has real problems! Reminds me of Crooked Hillary and her 33,000 deleted Emails, not recoverable!",2019-10-15 15:14:09,en,False
"Democrats are allowing no transparency at the Witch Hunt hearings. If Republicans ever did this they would be excoriated by the Fake News. Let the facts come out from the charade of people, most of whom I do not know, they are interviewing for 9 hours each, not selective leaks.",2019-10-15 13:40:00,en,False
"“Project Veritas-Obtained Undercover Videos Highlight Jeff Zucker’s (@CNN) Campaign To Destroy Trump. Videos Reveal @CNN’s BIAS!” @TuckerCarlson @FoxNews Does this sound like a good, or even great, lawsuit?",2019-10-15 00:51:26,en,False
"A big scandal at @ABC News. They got caught using really gruesome FAKE footage of the Turks bombing in Syria. A real disgrace. Tomorrow they will ask softball questions to Sleepy Joe Biden’s son, Hunter, like why did Ukraine &amp; China pay you millions when you knew nothing? Payoff?",2019-10-15 00:21:30,en,False
"Shifty Schiff now seems to think they don’t need the Whistleblower, who started the whole Scam. The reason is that the Whistleblower has lost all credibility because the story is so far from the facts on the Transcript. Also, the second Whistleblower is no longer even mentioned!",2019-10-15 00:17:05,en,False
"""The House gone rogue! I want to remind you a little bit about the ring leader in this whole rogue operation against the President of the United States..."" @MarkLevinShow https://t.co/EkXsaR9GPh",2019-10-14 22:34:04,en,False
"""It doesn't speak for the FULL HOUSE because the FULL HOUSE hasn't spoken. The Democrat Party is pushing this Impeachment. This is a Democrat Party Impeachment, as I have been saying, a silent COUP effort."" @MarkLevinShow https://t.co/sA9EgI2yBL",2019-10-14 22:19:27,en,False
"""The Democrat Party has hijacked the House of Representatives..."" @MarkLevinShow https://t.co/SZhfmhzec2",2019-10-14 22:16:24,en,False
Statement from President Donald J. Trump Regarding Turkey’s Actions in Northeast Syria https://t.co/ZCQC7nzmME,2019-10-14 19:55:09,en,False
"....I would much rather focus on our Southern Border which abuts and is part of the United States of America. And by the way, numbers are way down and the WALL is being built!",2019-10-14 19:16:43,en,False
"Some people want the United States to protect the 7,000 mile away Border of Syria, presided over by Bashar al-Assad, our enemy. At the same time, Syria and whoever they chose to help, wants naturally to protect the Kurds....",2019-10-14 19:16:43,en,False
"....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte. I hope they all do great, we are 7,000 miles away!",2019-10-14 19:10:51,en,False
"After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria. Let Syria and Assad protect the Kurds and fight Turkey for their own land. I said to my Generals, why should we be fighting for Syria....",2019-10-14 19:10:50,en,False
"....Don't the Europeans have a lot of responsibility?” @KatiePavlich Thank you Katie, I offered ISIS prisoners to the European countries from where they came, and was rejected on numerous occasions. They probably figured that the U.S. would bear the tremendous cost as always!",2019-10-14 19:06:17,en,False
"“To his credit the Europeans didn't step up to deal with this ISIS problem – it’s a lot of the reason why we are in this situation today. Now, Angela Merkel of Germany is finally stepping up and telling Turkey to back off....",2019-10-14 19:06:17,en,False
"Great new book, ""Resistance (At All Costs): How Trump Haters Are Breaking America"" out by Kimberley Strassel of the Wall Street Journal. Kim has treated us fairly, and for that I am very appreciative. Check it out today, it is great!",2019-10-14 18:59:04,en,False
....of the correction which they knew about full well! “Fox News Pollster Braun Research Misrepresented Impeachment Poll: Analysis” @NYPost,2019-10-14 18:56:21,en,False
"The Fox Impeachment poll has turned out to be incorrect. This was announced on Friday. Despite this, the Corrupt New York Times used this poll in one of its stories, no mention....",2019-10-14 18:56:20,en,False
America First!,2019-10-14 17:26:24,en,False
5G networks could be active in 2 to 3 years: Cisco CEO https://t.co/9lQf2uwwwo @MorningsMaria @FoxBusiness,2019-10-14 17:25:26,en,True
Wow! Hunter Biden is being forced to leave a Chinese Company. Now watch the Fake News wrap their greasy and very protective arms around him. Only softball questions of him please!,2019-10-14 16:18:59,en,False
https://t.co/Q6NhPEz2Qv,2019-10-14 16:17:54,und,False
"Will be looking into the Scott Hapgood case, and the Island of Anguilla. Something looks and sounds very wrong. I know Anguilla will want to see this case be properly and justly resolved! @foxandfriends @SteveDucey  @ainsleyearhardt",2019-10-14 14:00:19,en,False
Vote for good guy @seanspicer tonight on Dancing With The Stars. He has always been there for us!,2019-10-14 12:33:39,en,False
https://t.co/09bac03RX6,2019-10-14 12:26:13,und,False
https://t.co/kDd9fzjPAh,2019-10-14 12:13:44,und,False
https://t.co/cvCBBovvFP,2019-10-14 12:13:20,und,False
Happy Columbus Day!,2019-10-14 12:06:24,en,False
The same people who got us into the Middle East mess are the people who most want to stay there!,2019-10-14 11:40:42,en,False
"....Kurds may be releasing some to get us involved. Easily recaptured by Turkey or European Nations from where many came, but they should move quickly. Big sanctions on Turkey coming! Do people really think we should go to war with NATO Member Turkey? Never ending wars will end!",2019-10-14 11:14:09,en,False
"Brian Kilmeade over at @foxandfriends got it all wrong. We are not going into another war between people who have been fighting with each other for 200 years. Europe had a chance to get their ISIS prisoners, but didn’t want the cost. “Let the USA pay,” they said...",2019-10-14 11:14:09,en,False
